seed,k,N,depth,lr,num_gd_steps,xcoord,pred_diff_sq,loss_initial,loss_final,loss_ref_initial,loss_ref_final
0,4,2000,19,0.042105263157894736,10,0.608,0.6777576208114624,74.05787658691406,48.342159271240234,70.86539459228516,45.574432373046875
0,4,2000,20,0.04,10,0.64,0.8668341636657715,74.51953887939453,47.76997756958008,70.86539459228516,45.574432373046875
0,5,2500,10,0.08,10,0.256,0.8293907046318054,74.91133117675781,50.46595764160156,70.86539459228516,45.574432373046875
0,5,2500,11,0.07272727272727274,10,0.2816,0.9197326898574829,72.88058471679688,50.065853118896484,70.86539459228516,45.574432373046875
0,5,2500,12,0.06666666666666667,10,0.3072,0.621354341506958,73.91592407226562,48.517051696777344,70.86539459228516,45.574432373046875
0,5,2500,13,0.06153846153846154,10,0.3328,0.8570124506950378,73.04777526855469,48.03464126586914,70.86539459228516,45.574432373046875
0,5,2500,14,0.05714285714285715,10,0.3584,0.8320943713188171,74.53727722167969,51.500038146972656,70.86539459228516,45.574432373046875
0,5,2500,15,0.05333333333333334,10,0.384,0.8726710677146912,72.97673034667969,48.98509216308594,70.86539459228516,45.574432373046875
0,5,2500,16,0.05,10,0.4096,0.7570981383323669,69.93940734863281,46.25591278076172,70.86539459228516,45.574432373046875
0,5,2500,17,0.047058823529411764,10,0.4352,0.6900116801261902,72.97675323486328,45.747352600097656,70.86539459228516,45.574432373046875
0,5,2500,18,0.044444444444444446,10,0.4608,0.9209789037704468,72.13104248046875,47.8239631652832,70.86539459228516,45.574432373046875
0,5,2500,19,0.042105263157894736,10,0.4864,0.8762909173965454,74.0455551147461,49.138065338134766,70.86539459228516,45.574432373046875
0,5,2500,20,0.04,10,0.512,1.0374473333358765,73.27937316894531,50.09501647949219,70.86539459228516,45.574432373046875
0,6,3000,10,0.08,10,0.21333333333333335,0.4462246894836426,69.70658111572266,44.85914611816406,70.86539459228516,45.574432373046875
0,6,3000,11,0.07272727272727274,10,0.23466666666666666,0.5870019197463989,70.26835632324219,44.839111328125,70.86539459228516,45.574432373046875
0,6,3000,12,0.06666666666666667,10,0.256,0.6290357708930969,72.55921936035156,45.928627014160156,70.86539459228516,45.574432373046875
0,6,3000,13,0.06153846153846154,10,0.2773333333333333,0.707685649394989,73.85816192626953,47.759490966796875,70.86539459228516,45.574432373046875
0,6,3000,14,0.05714285714285715,10,0.2986666666666667,0.5268322825431824,73.43069458007812,47.25041961669922,70.86539459228516,45.574432373046875
0,6,3000,15,0.05333333333333334,10,0.32,0.7886618375778198,68.94220733642578,43.67108154296875,70.86539459228516,45.574432373046875
0,6,3000,16,0.05,10,0.3413333333333333,1.046445608139038,76.16094970703125,50.70684051513672,70.86539459228516,45.574432373046875
0,6,3000,17,0.047058823529411764,10,0.3626666666666667,0.5733511447906494,73.39305114746094,48.80713653564453,70.86539459228516,45.574432373046875
0,6,3000,18,0.044444444444444446,10,0.384,0.5335565805435181,72.90653228759766,46.87184524536133,70.86539459228516,45.574432373046875
0,6,3000,19,0.042105263157894736,10,0.4053333333333333,0.5599780082702637,73.21195983886719,47.633575439453125,70.86539459228516,45.574432373046875
0,6,3000,20,0.04,10,0.4266666666666667,0.9549399614334106,74.24998474121094,49.87743377685547,70.86539459228516,45.574432373046875
0,7,3500,10,0.08,10,0.18285714285714286,0.4857747256755829,73.23583221435547,46.133628845214844,70.86539459228516,45.574432373046875
0,7,3500,11,0.07272727272727274,10,0.20114285714285715,0.6555402874946594,74.9089126586914,46.62214660644531,70.86539459228516,45.574432373046875
0,7,3500,12,0.06666666666666667,10,0.21942857142857142,0.8261887431144714,71.50881958007812,44.109710693359375,70.86539459228516,45.574432373046875
0,7,3500,13,0.06153846153846154,10,0.2377142857142857,0.6235429048538208,73.86366271972656,46.773162841796875,70.86539459228516,45.574432373046875
0,7,3500,14,0.05714285714285715,10,0.256,0.614362359046936,73.67160034179688,46.71575164794922,70.86539459228516,45.574432373046875
0,7,3500,15,0.05333333333333334,10,0.2742857142857143,0.7171585559844971,68.88920593261719,42.122093200683594,70.86539459228516,45.574432373046875
0,7,3500,16,0.05,10,0.2925714285714286,0.5097443461418152,69.19221496582031,41.78546905517578,70.86539459228516,45.574432373046875
0,7,3500,17,0.047058823529411764,10,0.31085714285714283,0.6241504549980164,70.98445892333984,43.165802001953125,70.86539459228516,45.574432373046875
0,7,3500,18,0.044444444444444446,10,0.3291428571428571,0.7131053805351257,70.73500061035156,42.860382080078125,70.86539459228516,45.574432373046875
0,7,3500,19,0.042105263157894736,10,0.3474285714285714,0.3964604139328003,72.488525390625,45.44626998901367,70.86539459228516,45.574432373046875
0,7,3500,20,0.04,10,0.3657142857142857,0.5545414090156555,71.26278686523438,45.33934020996094,70.86539459228516,45.574432373046875
0,8,4000,10,0.08,10,0.16,0.6389359831809998,71.9069595336914,44.81549835205078,70.86539459228516,45.574432373046875
0,8,4000,11,0.07272727272727274,10,0.176,0.421053409576416,75.71356201171875,48.143917083740234,70.86539459228516,45.574432373046875
0,8,4000,12,0.06666666666666667,10,0.192,0.4299114942550659,74.5428466796875,48.14641571044922,70.86539459228516,45.574432373046875
0,8,4000,13,0.06153846153846154,10,0.208,0.6233400106430054,74.83465576171875,49.07286071777344,70.86539459228516,45.574432373046875
0,8,4000,14,0.05714285714285715,10,0.224,0.4986381530761719,73.29395294189453,46.9044189453125,70.86539459228516,45.574432373046875
0,8,4000,15,0.05333333333333334,10,0.24,0.6091658473014832,73.01336669921875,48.87646484375,70.86539459228516,45.574432373046875
0,8,4000,16,0.05,10,0.256,0.5650461316108704,74.71121215820312,45.845069885253906,70.86539459228516,45.574432373046875
0,8,4000,17,0.047058823529411764,10,0.272,0.8510674238204956,71.52919006347656,45.74748992919922,70.86539459228516,45.574432373046875
0,8,4000,18,0.044444444444444446,10,0.288,0.6181961894035339,74.92701721191406,47.73824691772461,70.86539459228516,45.574432373046875
0,8,4000,19,0.042105263157894736,10,0.304,0.6633289456367493,73.90319061279297,47.516197204589844,70.86539459228516,45.574432373046875
0,8,4000,20,0.04,10,0.32,0.6390600204467773,72.24702453613281,47.68256759643555,70.86539459228516,45.574432373046875
0,9,4500,10,0.08,10,0.14222222222222222,0.5964366793632507,72.43199920654297,46.14124298095703,70.86539459228516,45.574432373046875
0,9,4500,11,0.07272727272727274,10,0.15644444444444444,0.6259468793869019,74.03593444824219,48.26886749267578,70.86539459228516,45.574432373046875
0,9,4500,12,0.06666666666666667,10,0.17066666666666666,0.938954770565033,74.65753173828125,47.17168426513672,70.86539459228516,45.574432373046875
0,9,4500,13,0.06153846153846154,10,0.18488888888888888,0.9417961835861206,75.97947692871094,51.04454803466797,70.86539459228516,45.574432373046875
0,9,4500,14,0.05714285714285715,10,0.1991111111111111,0.8430832028388977,75.52961730957031,49.29346466064453,70.86539459228516,45.574432373046875
0,9,4500,15,0.05333333333333334,10,0.21333333333333335,0.6556922197341919,72.06982421875,47.03886032104492,70.86539459228516,45.574432373046875
0,9,4500,16,0.05,10,0.22755555555555557,0.6787758469581604,73.4979476928711,49.71495056152344,70.86539459228516,45.574432373046875
0,9,4500,17,0.047058823529411764,10,0.24177777777777779,0.7731528878211975,73.32554626464844,46.67958450317383,70.86539459228516,45.574432373046875
0,9,4500,18,0.044444444444444446,10,0.256,0.6807489395141602,70.70208740234375,46.51543426513672,70.86539459228516,45.574432373046875
0,9,4500,19,0.042105263157894736,10,0.2702222222222222,0.46715912222862244,72.5014419555664,48.70372772216797,70.86539459228516,45.574432373046875
0,9,4500,20,0.04,10,0.28444444444444444,0.6963632702827454,75.53121948242188,51.29517364501953,70.86539459228516,45.574432373046875
0,10,5000,10,0.08,10,0.128,0.4882247745990753,73.86026000976562,48.26563262939453,70.86539459228516,45.574432373046875
0,10,5000,11,0.07272727272727274,10,0.1408,0.6757793426513672,75.09663391113281,48.98809814453125,70.86539459228516,45.574432373046875
0,10,5000,12,0.06666666666666667,10,0.1536,0.7214776277542114,75.1182861328125,49.614959716796875,70.86539459228516,45.574432373046875
0,10,5000,13,0.06153846153846154,10,0.1664,0.5021624565124512,71.21102905273438,47.217960357666016,70.86539459228516,45.574432373046875
0,10,5000,14,0.05714285714285715,10,0.1792,0.706152617931366,72.17462158203125,46.85987091064453,70.86539459228516,45.574432373046875
0,10,5000,15,0.05333333333333334,10,0.192,0.7460325360298157,71.45974731445312,46.955116271972656,70.86539459228516,45.574432373046875
0,10,5000,16,0.05,10,0.2048,0.5370393395423889,77.70179748535156,49.726829528808594,70.86539459228516,45.574432373046875
0,10,5000,17,0.047058823529411764,10,0.2176,0.7618564367294312,72.63774108886719,48.62529754638672,70.86539459228516,45.574432373046875
0,10,5000,18,0.044444444444444446,10,0.2304,0.7992836833000183,76.12847137451172,50.620765686035156,70.86539459228516,45.574432373046875
0,10,5000,19,0.042105263157894736,10,0.2432,0.7703073620796204,72.92005157470703,48.636802673339844,70.86539459228516,45.574432373046875
0,10,5000,20,0.04,10,0.256,0.8305897116661072,71.39877319335938,47.32390594482422,70.86539459228516,45.574432373046875
0,11,5500,10,0.08,10,0.11636363636363636,0.6138008832931519,76.45265197753906,50.378990173339844,70.86539459228516,45.574432373046875
0,11,5500,11,0.07272727272727274,10,0.128,0.43111565709114075,71.66386413574219,47.26008605957031,70.86539459228516,45.574432373046875
0,11,5500,12,0.06666666666666667,10,0.13963636363636364,0.5875281691551208,74.26766967773438,49.50339889526367,70.86539459228516,45.574432373046875
0,11,5500,13,0.06153846153846154,10,0.15127272727272728,0.6612089276313782,72.62515258789062,47.04185485839844,70.86539459228516,45.574432373046875
0,11,5500,14,0.05714285714285715,10,0.16290909090909092,0.6724302768707275,72.56396484375,48.738121032714844,70.86539459228516,45.574432373046875
0,11,5500,15,0.05333333333333334,10,0.17454545454545456,0.5241236686706543,71.41592407226562,47.255043029785156,70.86539459228516,45.574432373046875
0,11,5500,16,0.05,10,0.18618181818181817,0.643375813961029,72.02665710449219,49.049163818359375,70.86539459228516,45.574432373046875
0,11,5500,17,0.047058823529411764,10,0.1978181818181818,0.5968953371047974,73.14356231689453,49.96246337890625,70.86539459228516,45.574432373046875
0,11,5500,18,0.044444444444444446,10,0.20945454545454545,0.686083972454071,75.42062377929688,51.2275505065918,70.86539459228516,45.574432373046875
0,11,5500,19,0.042105263157894736,10,0.2210909090909091,0.6200786828994751,72.34617614746094,49.24885559082031,70.86539459228516,45.574432373046875
0,11,5500,20,0.04,10,0.23272727272727273,0.7831506133079529,73.49373626708984,49.78350067138672,70.86539459228516,45.574432373046875
0,12,6000,10,0.08,10,0.10666666666666667,0.6121762990951538,72.22068786621094,46.71574401855469,70.86539459228516,45.574432373046875
0,12,6000,11,0.07272727272727274,10,0.11733333333333333,0.5586915016174316,73.47772216796875,46.57232666015625,70.86539459228516,45.574432373046875
0,12,6000,12,0.06666666666666667,10,0.128,0.6184525489807129,74.16397094726562,46.672203063964844,70.86539459228516,45.574432373046875
0,12,6000,13,0.06153846153846154,10,0.13866666666666666,0.7381373047828674,75.11497497558594,48.78258514404297,70.86539459228516,45.574432373046875
0,12,6000,14,0.05714285714285715,10,0.14933333333333335,0.4598813056945801,74.32176971435547,46.897438049316406,70.86539459228516,45.574432373046875
0,12,6000,15,0.05333333333333334,10,0.16,0.7777830958366394,72.9375228881836,47.22075653076172,70.86539459228516,45.574432373046875
0,12,6000,16,0.05,10,0.17066666666666666,0.648077666759491,72.55860900878906,47.43529510498047,70.86539459228516,45.574432373046875
0,12,6000,17,0.047058823529411764,10,0.18133333333333335,0.6280918121337891,71.83456420898438,45.43439865112305,70.86539459228516,45.574432373046875
0,12,6000,18,0.044444444444444446,10,0.192,0.499802827835083,73.18788146972656,47.251808166503906,70.86539459228516,45.574432373046875
0,12,6000,19,0.042105263157894736,10,0.20266666666666666,0.6138248443603516,69.87538146972656,45.54359817504883,70.86539459228516,45.574432373046875
0,12,6000,20,0.04,10,0.21333333333333335,0.7736086249351501,74.89432525634766,49.12628173828125,70.86539459228516,45.574432373046875
1,1,500,10,0.08,10,1.28,1.4218919277191162,72.73204040527344,43.059974670410156,75.64212036132812,49.555137634277344
1,1,500,11,0.07272727272727274,10,1.408,1.8189938068389893,74.03791809082031,41.95193862915039,75.64212036132812,49.555137634277344
1,1,500,12,0.06666666666666667,10,1.536,1.6752605438232422,72.54522705078125,43.384918212890625,75.64212036132812,49.555137634277344
1,1,500,13,0.06153846153846154,10,1.664,1.2500131130218506,75.77581024169922,47.13627243041992,75.64212036132812,49.555137634277344
1,1,500,14,0.05714285714285715,10,1.792,3.0794339179992676,74.44334411621094,39.794189453125,75.64212036132812,49.555137634277344
1,1,500,15,0.05333333333333334,10,1.92,2.6186416149139404,73.32246398925781,40.96129608154297,75.64212036132812,49.555137634277344
1,1,500,16,0.05,10,2.048,3.44331955909729,72.13412475585938,38.09960174560547,75.64212036132812,49.555137634277344
1,1,500,17,0.047058823529411764,10,2.176,1.736353874206543,73.65780639648438,48.83411407470703,75.64212036132812,49.555137634277344
1,1,500,18,0.044444444444444446,10,2.304,2.1203956604003906,72.58509063720703,42.25366973876953,75.64212036132812,49.555137634277344
1,1,500,19,0.042105263157894736,10,2.432,3.3757271766662598,72.201416015625,39.44972229003906,75.64212036132812,49.555137634277344
1,1,500,20,0.04,10,2.56,3.2986392974853516,71.93852233886719,39.946346282958984,75.64212036132812,49.555137634277344
1,2,1000,10,0.08,10,0.64,1.5544073581695557,72.20945739746094,42.74501419067383,75.64212036132812,49.555137634277344
1,2,1000,11,0.07272727272727274,10,0.704,1.348510980606079,70.00605773925781,43.231868743896484,75.64212036132812,49.555137634277344
1,2,1000,12,0.06666666666666667,10,0.768,1.4698827266693115,71.41868591308594,44.24436950683594,75.64212036132812,49.555137634277344
1,2,1000,13,0.06153846153846154,10,0.832,1.2244489192962646,70.24858093261719,44.84393310546875,75.64212036132812,49.555137634277344
1,2,1000,14,0.05714285714285715,10,0.896,0.7881271243095398,74.32151794433594,48.81623840332031,75.64212036132812,49.555137634277344
1,2,1000,15,0.05333333333333334,10,0.96,1.0494792461395264,76.11801147460938,51.466880798339844,75.64212036132812,49.555137634277344
1,2,1000,16,0.05,10,1.024,1.879077434539795,71.97941589355469,44.00992202758789,75.64212036132812,49.555137634277344
1,2,1000,17,0.047058823529411764,10,1.088,0.9731131792068481,72.66149139404297,45.85602951049805,75.64212036132812,49.555137634277344
1,2,1000,18,0.044444444444444446,10,1.152,1.197637915611267,71.88148498535156,47.851287841796875,75.64212036132812,49.555137634277344
1,2,1000,19,0.042105263157894736,10,1.216,1.3216633796691895,72.89892578125,44.85382080078125,75.64212036132812,49.555137634277344
1,2,1000,20,0.04,10,1.28,0.990534782409668,72.00141143798828,48.70146179199219,75.64212036132812,49.555137634277344
1,3,1500,10,0.08,10,0.4266666666666667,1.008731722831726,75.43699645996094,48.82099914550781,75.64212036132812,49.555137634277344
1,3,1500,11,0.07272727272727274,10,0.4693333333333333,0.8446574807167053,73.81462097167969,48.961891174316406,75.64212036132812,49.555137634277344
1,3,1500,12,0.06666666666666667,10,0.512,0.8780567049980164,76.12195587158203,49.38677215576172,75.64212036132812,49.555137634277344
1,3,1500,13,0.06153846153846154,10,0.5546666666666666,0.8396535515785217,72.71145629882812,48.031410217285156,75.64212036132812,49.555137634277344
1,3,1500,14,0.05714285714285715,10,0.5973333333333334,1.0585585832595825,71.22076416015625,46.96289825439453,75.64212036132812,49.555137634277344
1,3,1500,15,0.05333333333333334,10,0.64,0.5338815450668335,74.71990966796875,49.75950241088867,75.64212036132812,49.555137634277344
1,3,1500,16,0.05,10,0.6826666666666666,1.046629548072815,73.23020935058594,47.45744323730469,75.64212036132812,49.555137634277344
1,3,1500,17,0.047058823529411764,10,0.7253333333333334,0.939385175704956,72.71510314941406,45.7777099609375,75.64212036132812,49.555137634277344
1,3,1500,18,0.044444444444444446,10,0.768,0.9684469699859619,74.70193481445312,47.32575225830078,75.64212036132812,49.555137634277344
1,3,1500,19,0.042105263157894736,10,0.8106666666666666,0.8391268253326416,73.8689193725586,48.85322189331055,75.64212036132812,49.555137634277344
1,3,1500,20,0.04,10,0.8533333333333334,1.2162270545959473,69.40203857421875,42.932857513427734,75.64212036132812,49.555137634277344
1,4,2000,10,0.08,10,0.32,0.8183078169822693,75.11445617675781,46.91942596435547,75.64212036132812,49.555137634277344
1,4,2000,11,0.07272727272727274,10,0.352,0.845068633556366,73.02156066894531,45.550575256347656,75.64212036132812,49.555137634277344
1,4,2000,12,0.06666666666666667,10,0.384,0.8750069737434387,70.49163055419922,44.95855712890625,75.64212036132812,49.555137634277344
1,4,2000,13,0.06153846153846154,10,0.416,1.069620132446289,70.35411071777344,45.457550048828125,75.64212036132812,49.555137634277344
1,4,2000,14,0.05714285714285715,10,0.448,0.8216926455497742,76.12823486328125,49.850257873535156,75.64212036132812,49.555137634277344
1,4,2000,15,0.05333333333333334,10,0.48,0.9959538578987122,77.20466613769531,50.16765594482422,75.64212036132812,49.555137634277344
1,4,2000,16,0.05,10,0.512,1.125225305557251,69.99148559570312,44.63848876953125,75.64212036132812,49.555137634277344
1,4,2000,17,0.047058823529411764,10,0.544,0.9132957458496094,72.12687683105469,46.04132843017578,75.64212036132812,49.555137634277344
1,4,2000,18,0.044444444444444446,10,0.576,0.8378738760948181,72.91773986816406,46.21611785888672,75.64212036132812,49.555137634277344
1,4,2000,19,0.042105263157894736,10,0.608,0.6380993127822876,71.18885803222656,46.98179626464844,75.64212036132812,49.555137634277344
1,4,2000,20,0.04,10,0.64,0.6850741505622864,71.96589660644531,47.681522369384766,75.64212036132812,49.555137634277344
1,5,2500,10,0.08,10,0.256,0.7139012813568115,74.42379760742188,46.02451705932617,75.64212036132812,49.555137634277344
1,5,2500,11,0.07272727272727274,10,0.2816,0.7396278977394104,72.33409118652344,46.87855911254883,75.64212036132812,49.555137634277344
1,5,2500,12,0.06666666666666667,10,0.3072,0.7881125211715698,75.56640625,49.28248596191406,75.64212036132812,49.555137634277344
1,5,2500,13,0.06153846153846154,10,0.3328,0.6314945220947266,72.72543334960938,46.57221984863281,75.64212036132812,49.555137634277344
1,5,2500,14,0.05714285714285715,10,0.3584,0.6242523789405823,74.61343383789062,47.647743225097656,75.64212036132812,49.555137634277344
1,5,2500,15,0.05333333333333334,10,0.384,0.8332194089889526,75.11038208007812,49.52620315551758,75.64212036132812,49.555137634277344
1,5,2500,16,0.05,10,0.4096,0.5905918478965759,73.22439575195312,46.74530029296875,75.64212036132812,49.555137634277344
1,5,2500,17,0.047058823529411764,10,0.4352,0.8135702013969421,72.83287048339844,48.79365158081055,75.64212036132812,49.555137634277344
1,5,2500,18,0.044444444444444446,10,0.4608,1.2021952867507935,70.43951416015625,42.63091278076172,75.64212036132812,49.555137634277344
1,5,2500,19,0.042105263157894736,10,0.4864,0.6678870916366577,72.86266326904297,47.748809814453125,75.64212036132812,49.555137634277344
1,5,2500,20,0.04,10,0.512,0.7142627239227295,75.95272827148438,53.21549987792969,75.64212036132812,49.555137634277344
1,6,3000,10,0.08,10,0.21333333333333335,0.782026469707489,73.60112762451172,49.20561218261719,75.64212036132812,49.555137634277344
1,6,3000,11,0.07272727272727274,10,0.23466666666666666,0.6922340989112854,74.25765228271484,48.61186218261719,75.64212036132812,49.555137634277344
1,6,3000,12,0.06666666666666667,10,0.256,0.6115214228630066,73.81761169433594,50.7418212890625,75.64212036132812,49.555137634277344
1,6,3000,13,0.06153846153846154,10,0.2773333333333333,0.6830161809921265,72.94297790527344,48.6811637878418,75.64212036132812,49.555137634277344
1,6,3000,14,0.05714285714285715,10,0.2986666666666667,0.7904694676399231,72.63595581054688,49.04081344604492,75.64212036132812,49.555137634277344
1,6,3000,15,0.05333333333333334,10,0.32,1.0350133180618286,72.77519989013672,49.884620666503906,75.64212036132812,49.555137634277344
1,6,3000,16,0.05,10,0.3413333333333333,0.8468804955482483,70.83908081054688,45.76500701904297,75.64212036132812,49.555137634277344
1,6,3000,17,0.047058823529411764,10,0.3626666666666667,1.128868818283081,72.25112915039062,48.59326171875,75.64212036132812,49.555137634277344
1,6,3000,18,0.044444444444444446,10,0.384,0.7486142516136169,73.80149841308594,47.19367218017578,75.64212036132812,49.555137634277344
1,6,3000,19,0.042105263157894736,10,0.4053333333333333,0.9004846215248108,72.89138793945312,49.87830352783203,75.64212036132812,49.555137634277344
1,6,3000,20,0.04,10,0.4266666666666667,1.2904765605926514,72.67456817626953,47.780731201171875,75.64212036132812,49.555137634277344
1,7,3500,10,0.08,10,0.18285714285714286,0.6975652575492859,75.36094665527344,49.36357879638672,75.64212036132812,49.555137634277344
1,7,3500,11,0.07272727272727274,10,0.20114285714285715,0.5437331199645996,73.46958923339844,49.103763580322266,75.64212036132812,49.555137634277344
1,7,3500,12,0.06666666666666667,10,0.21942857142857142,0.41861727833747864,73.11548614501953,46.85126876831055,75.64212036132812,49.555137634277344
1,7,3500,13,0.06153846153846154,10,0.2377142857142857,0.8928996324539185,72.54592895507812,49.06962585449219,75.64212036132812,49.555137634277344
1,7,3500,14,0.05714285714285715,10,0.256,0.5576870441436768,73.18487548828125,48.4000244140625,75.64212036132812,49.555137634277344
1,7,3500,15,0.05333333333333334,10,0.2742857142857143,0.7956730723381042,71.07742309570312,44.92394256591797,75.64212036132812,49.555137634277344
1,7,3500,16,0.05,10,0.2925714285714286,0.6102375984191895,76.3109130859375,52.86826705932617,75.64212036132812,49.555137634277344
1,7,3500,17,0.047058823529411764,10,0.31085714285714283,0.6390755772590637,74.75845336914062,49.97432327270508,75.64212036132812,49.555137634277344
1,7,3500,18,0.044444444444444446,10,0.3291428571428571,0.9741772413253784,73.47097778320312,47.36241149902344,75.64212036132812,49.555137634277344
1,7,3500,19,0.042105263157894736,10,0.3474285714285714,0.6784554123878479,68.72445678710938,45.658851623535156,75.64212036132812,49.555137634277344
1,7,3500,20,0.04,10,0.3657142857142857,0.7110738754272461,70.9727783203125,47.96845626831055,75.64212036132812,49.555137634277344
1,8,4000,10,0.08,10,0.16,0.7950590252876282,70.63029479980469,45.95682144165039,75.64212036132812,49.555137634277344
1,8,4000,11,0.07272727272727274,10,0.176,0.6902326345443726,74.26242065429688,49.720191955566406,75.64212036132812,49.555137634277344
1,8,4000,12,0.06666666666666667,10,0.192,0.46671682596206665,73.13200378417969,48.53150939941406,75.64212036132812,49.555137634277344
